web-scraper-order,web-scraper-start-url,company,company-href,model,model-href
"1555570153-725","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","2","https://www.gsmarena.com/oneplus_2-6902.php"
"1555570123-315","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Spark Vdeo Q415","https://www.gsmarena.com/micromax_spark_vdeo_q415-8628.php"
"1555570203-1173","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone 7 Plus","https://www.gsmarena.com/apple_iphone_7_plus-8065.php"
"1555570142-587","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenpad 3S 10 Z500KL","https://www.gsmarena.com/asus_zenpad_3s_10_z500kl-8543.php"
"1555570197-1074","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","3.1 Plus","https://www.gsmarena.com/nokia_3_1_plus-9364.php"
"1555570205-1236","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy J2 Pro (2018)","https://www.gsmarena.com/samsung_galaxy_j2_pro_(2018)-8904.php"
"1555570167-857","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","A5","https://www.gsmarena.com/lenovo_a5-9225.php"
"1555570172-971","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Butterfly 3","https://www.gsmarena.com/htc_butterfly_3-7592.php"
"1555570104-53","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","T7445","https://www.gsmarena.com/verykool_t7445-8730.php"
"1555570190-985","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Tribute Empire","https://www.gsmarena.com/lg_tribute_empire-9544.php"
"1555570167-851","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","Z5 Pro","https://www.gsmarena.com/lenovo_z5_pro-9349.php"
"1555570193-1059","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia E5","https://www.gsmarena.com/sony_xperia_e5-8113.php"
"1555570170-909","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E4 Plus (USA)","https://www.gsmarena.com/motorola_moto_e4_plus_(usa)-8666.php"
"1555570203-1169","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Series 2 Aluminum 42mm","https://www.gsmarena.com/apple_watch_series_2_aluminum_42mm-8328.php"
"1555570158-754","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","F7","https://www.gsmarena.com/oppo_f7-9121.php"
"1555570108-109","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga I5","https://www.gsmarena.com/panasonic_eluga_i5-8932.php"
"1555570158-738","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","F11","https://www.gsmarena.com/oppo_f11-9617.php"
"1555570147-649","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M6T","https://www.gsmarena.com/meizu_m6t-9213.php"
"1555570123-295","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Bharat 5 Pro","https://www.gsmarena.com/micromax_bharat_5_pro-9125.php"
"1555570118-226","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid M330","https://www.gsmarena.com/acer_liquid_m330-7524.php"
"1555570142-593","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 3 Max ZC553KL","https://www.gsmarena.com/asus_zenfone_3_max_zc553kl-8425.php"
"1555570158-764","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A71","https://www.gsmarena.com/oppo_a71-8849.php"
"1555570190-982","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Q9","https://www.gsmarena.com/lg_q9-9411.php"
"1555570116-200","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Hot 5","https://www.gsmarena.com/infinix_hot_5-9427.php"
"1555570111-152","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Lenny3","https://www.gsmarena.com/wiko_lenny3-8200.php"
"1555570125-351","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","X41 Plus","https://www.gsmarena.com/lava_x41_plus-8422.php"
"1555570167-876","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","B","https://www.gsmarena.com/lenovo_b-8506.php"
"1555570134-450","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 950 Dual SIM","https://www.gsmarena.com/microsoft_lumia_950_dual_sim-7632.php"
"1555570155-727","https://www.gsmarena.com/","Realme","https://www.gsmarena.com/realme-phones-118.php","3","https://www.gsmarena.com/realme_3-9558.php"
"1555570132-431","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart Turbo 7","https://www.gsmarena.com/vodafone_smart_turbo_7-8381.php"
"1555570111-154","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Pulp Fab 4G","https://www.gsmarena.com/wiko_pulp_fab_4g-7814.php"
"1555570165-830","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi 8","https://www.gsmarena.com/xiaomi_mi_8-9065.php"
"1555570104-48","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5205 Orion Pro","https://www.gsmarena.com/verykool_s5205_orion_pro-8934.php"
"1555570205-1240","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy Tab Active 2","https://www.gsmarena.com/samsung_galaxy_tab_active_2-8897.php"
"1555570137-505","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Quartz","https://www.gsmarena.com/zte_quartz-8567.php"
"1555570158-746","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","R17","https://www.gsmarena.com/oppo_r17-9287.php"
"1555570134-455","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 640 XL LTE Dual SIM","https://www.gsmarena.com/microsoft_lumia_640_xl_lte_dual_sim-7086.php"
"1555570116-189","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Note 5 Stylus","https://www.gsmarena.com/infinix_note_5_stylus-9416.php"
"1555570172-940","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 12+","https://www.gsmarena.com/htc_desire_12+-9102.php"
"1555570111-128","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","WIM Lite","https://www.gsmarena.com/wiko_wim_lite-8995.php"
"1555570147-651","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","15","https://www.gsmarena.com/meizu_15-9159.php"
"1555570121-258","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Vivo XI","https://www.gsmarena.com/blu_vivo_xi-9314.php"
"1555570197-1082","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","8 Sirocco","https://www.gsmarena.com/nokia_8_sirocco-9087.php"
"1555570190-1008","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G6","https://www.gsmarena.com/lg_g6-8466.php"
"1555570121-266","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Studio View","https://www.gsmarena.com/blu_studio_view-9184.php"
"1555570151-704","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","NEX S","https://www.gsmarena.com/vivo_nex_s-9227.php"
"1555570158-757","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A1","https://www.gsmarena.com/oppo_a1-9134.php"
"1555570172-973","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","One M9+ Supreme Camera","https://www.gsmarena.com/htc_one_m9+_supreme_camera-7591.php"
"1555570199-1108","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","P30 lite","https://www.gsmarena.com/huawei_p30_lite-9545.php"
"1555570101-15","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Gator 4","https://www.gsmarena.com/plum_gator_4-8936.php"
"1555570134-474","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 1030","https://www.gsmarena.com/microsoft_lumia_1030-6981.php"
"1555570125-337","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","Z90","https://www.gsmarena.com/lava_z90-8888.php"
"1555570199-1128","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Mate 20","https://www.gsmarena.com/huawei_mate_20-9367.php"
"1555570170-912","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto Z2 Play","https://www.gsmarena.com/motorola_moto_z2_play-8674.php"
"1555570203-1170","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Series 1 Aluminum 42mm","https://www.gsmarena.com/apple_watch_series_1_aluminum_42mm-8334.php"
"1555570158-734","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","Reno 10x zoom","https://www.gsmarena.com/oppo_reno_10x_zoom-9654.php"
"1555570129-403","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Power Max P490","https://www.gsmarena.com/energizer_power_max_p490-9243.php"
"1555570116-203","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Smart","https://www.gsmarena.com/infinix_smart-9431.php"
"1555570140-536","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","A7 XL","https://www.gsmarena.com/alcatel_a7_xl-8843.php"
"1555570190-1002","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","X4+","https://www.gsmarena.com/lg_x4+-9006.php"
"1555570114-174","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Spark CM","https://www.gsmarena.com/tecno_spark_cm-9451.php"
"1555570203-1152","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone XR","https://www.gsmarena.com/apple_iphone_xr-9320.php"
"1555570125-343","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","Z25","https://www.gsmarena.com/lava_z25-8625.php"
"1555570151-716","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","V7","https://www.gsmarena.com/vivo_v7-8937.php"
"1555570151-685","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y93 (Mediatek)","https://www.gsmarena.com/vivo_y93_(mediatek)-9496.php"
"1555570127-369","https://www.gsmarena.com/","Cat","https://www.gsmarena.com/cat-phones-89.php","B35","https://www.gsmarena.com/cat_b35-9348.php"
"1555570205-1187","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy S10+","https://www.gsmarena.com/samsung_galaxy_s10+-9535.php"
"1555570147-653","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","E3","https://www.gsmarena.com/meizu_e3-9066.php"
"1555570162-799","https://www.gsmarena.com/","Google","https://www.gsmarena.com/google-phones-107.php","Pixel 3 XL","https://www.gsmarena.com/google_pixel_3_xl-9257.php"
"1555570203-1180","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPad mini 4","https://www.gsmarena.com/apple_ipad_mini_4-7561.php"
"1555570147-667","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","U20","https://www.gsmarena.com/meizu_u20-8440.php"
"1555570129-420","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E10","https://www.gsmarena.com/energizer_energy_e10-8983.php"
"1555570203-1153","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","Watch Series 4","https://www.gsmarena.com/apple_watch_series_4-9321.php"
"1555570106-81","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Ace","https://www.gsmarena.com/yu_ace-9308.php"
"1555570199-1115","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Y6 (2019)","https://www.gsmarena.com/huawei_y6_(2019)-9620.php"
"1555570190-1033","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","Stylo 2","https://www.gsmarena.com/lg_stylo_2-8085.php"
"1555570193-1039","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia L3","https://www.gsmarena.com/sony_xperia_l3-9592.php"
"1555570121-273","https://www.gsmarena.com/","BLU","https://www.gsmarena.com/blu-phones-67.php","Studio J8M LTE","https://www.gsmarena.com/blu_studio_j8m_lte-9064.php"
"1555570190-1016","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K10 (2017)","https://www.gsmarena.com/lg_k10_(2017)-8491.php"
"1555570101-13","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Axe 4","https://www.gsmarena.com/plum_axe_4-8969.php"
"1555570125-365","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A89","https://www.gsmarena.com/lava_a89-8124.php"
"1555570140-540","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","Idol 5s (USA)","https://www.gsmarena.com/alcatel_idol_5s_(usa)-8569.php"
"1555570134-454","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 430 Dual SIM","https://www.gsmarena.com/microsoft_lumia_430_dual_sim-7127.php"
"1555570172-962","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 825","https://www.gsmarena.com/htc_desire_825-7942.php"
"1555570147-650","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","15 Plus","https://www.gsmarena.com/meizu_15_plus-9160.php"
"1555570158-758","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A71 (2018)","https://www.gsmarena.com/oppo_a71_(2018)-9051.php"
"1555570108-98","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga Ray 600","https://www.gsmarena.com/panasonic_eluga_ray_600-9362.php"
"1555570118-247","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Iconia One 7 B1-730","https://www.gsmarena.com/acer_iconia_one_7_b1_730-6341.php"
"1555570140-537","https://www.gsmarena.com/","Alcatel","https://www.gsmarena.com/alcatel-phones-5.php","A7","https://www.gsmarena.com/alcatel_a7-8830.php"
"1555570125-362","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","X17","https://www.gsmarena.com/lava_x17-8194.php"
"1555570104-47","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5029 Bolt Pro","https://www.gsmarena.com/verykool_s5029_bolt_pro-8935.php"
"1555570118-227","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid M320","https://www.gsmarena.com/acer_liquid_m320-7525.php"
"1555570132-433","https://www.gsmarena.com/","Vodafone","https://www.gsmarena.com/vodafone-phones-53.php","Smart ultra 7","https://www.gsmarena.com/vodafone_smart_ultra_7-8163.php"
"1555570158-755","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","R15 Pro","https://www.gsmarena.com/oppo_r15_pro-9118.php"
"1555570106-85","https://www.gsmarena.com/","YU","https://www.gsmarena.com/yu-phones-100.php","Yunique Plus","https://www.gsmarena.com/yu_yunique_plus-8287.php"
"1555570203-1157","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone 8 Plus","https://www.gsmarena.com/apple_iphone_8_plus-8131.php"
"1555570101-5","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Ram 8","https://www.gsmarena.com/plum_ram_8-9398.php"
"1555570197-1069","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","3.2","https://www.gsmarena.com/nokia_3_2-9604.php"
"1555570170-898","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto E5","https://www.gsmarena.com/motorola_moto_e5-9008.php"
"1555570123-314","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Dual 5","https://www.gsmarena.com/micromax_dual_5-8631.php"
"1555570104-80","https://www.gsmarena.com/","verykool","https://www.gsmarena.com/verykool-phones-70.php","s5001 Lotus","https://www.gsmarena.com/verykool_s5001_lotus-7835.php"
"1555570125-342","https://www.gsmarena.com/","Lava","https://www.gsmarena.com/lava-phones-94.php","A77","https://www.gsmarena.com/lava_a77-8692.php"
"1555570170-901","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G6 Plus","https://www.gsmarena.com/motorola_moto_g6_plus-9001.php"
"1555570205-1225","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A8 Star (A9 Star)","https://www.gsmarena.com/samsung_galaxy_a8_star_(a9_star)-9220.php"
"1555570160-788","https://www.gsmarena.com/","Honor","https://www.gsmarena.com/honor-phones-121.php","Play","https://www.gsmarena.com/honor_play-9230.php"
"1555570165-840","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Redmi Y1 (Note 5A)","https://www.gsmarena.com/xiaomi_redmi_y1_(note_5a)-8753.php"
"1555570134-461","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 640 Dual SIM","https://www.gsmarena.com/microsoft_lumia_640_dual_sim-7082.php"
"1555570111-141","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Ufeel go","https://www.gsmarena.com/wiko_ufeel_go-9029.php"
"1555570142-579","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 4 Max Plus ZC554KL","https://www.gsmarena.com/asus_zenfone_4_max_plus_zc554kl-8810.php"
"1555570118-232","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Jade Z","https://www.gsmarena.com/acer_liquid_jade_z-7072.php"
"1555570190-980","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","K50","https://www.gsmarena.com/lg_k50-9586.php"
"1555570193-1038","https://www.gsmarena.com/","Sony","https://www.gsmarena.com/sony-phones-7.php","Xperia 10","https://www.gsmarena.com/sony_xperia_10-9353.php"
"1555570199-1120","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","nova 4","https://www.gsmarena.com/huawei_nova_4-9481.php"
"1555570199-1114","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Y6 Pro (2019)","https://www.gsmarena.com/huawei_y6_pro_(2019)-9576.php"
"1555570116-205","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Zero 4","https://www.gsmarena.com/infinix_zero_4-9478.php"
"1555570147-656","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M6 Note","https://www.gsmarena.com/meizu_m6_note-8802.php"
"1555570118-222","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Z630S","https://www.gsmarena.com/acer_liquid_z630s-7529.php"
"1555570118-228","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Iconia Tab 10 A3-A30","https://www.gsmarena.com/acer_iconia_tab_10_a3_a30-7218.php"
"1555570190-1021","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","G Pad III 10.1 FHD","https://www.gsmarena.com/lg_g_pad_iii_10_1_fhd-8484.php"
"1555570205-1231","https://www.gsmarena.com/","Samsung","https://www.gsmarena.com/samsung-phones-9.php","Galaxy A6 (2018)","https://www.gsmarena.com/samsung_galaxy_a6_(2018)-9155.php"
"1555570129-396","https://www.gsmarena.com/","Energizer","https://www.gsmarena.com/energizer-phones-106.php","Energy E551S","https://www.gsmarena.com/energizer_energy_e551s-9567.php"
"1555570134-464","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 435 Dual SIM","https://www.gsmarena.com/microsoft_lumia_435_dual_sim-6949.php"
"1555570118-217","https://www.gsmarena.com/","Acer","https://www.gsmarena.com/acer-phones-59.php","Liquid Zest","https://www.gsmarena.com/acer_liquid_zest-7955.php"
"1555570158-736","https://www.gsmarena.com/","Oppo","https://www.gsmarena.com/oppo-phones-82.php","A7n","https://www.gsmarena.com/oppo_a7n-9653.php"
"1555570151-690","https://www.gsmarena.com/","vivo","https://www.gsmarena.com/vivo-phones-98.php","Y91i","https://www.gsmarena.com/vivo_y91i-9624.php"
"1555570199-1132","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Mate 20 lite","https://www.gsmarena.com/huawei_mate_20_lite-9284.php"
"1555570170-914","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto C","https://www.gsmarena.com/motorola_moto_c-8645.php"
"1555570153-717","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","6T McLaren","https://www.gsmarena.com/oneplus_6t_mclaren-9469.php"
"1555570123-317","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Vdeo 4","https://www.gsmarena.com/micromax_vdeo_4-8575.php"
"1555570116-201","https://www.gsmarena.com/","Infinix","https://www.gsmarena.com/infinix-phones-119.php","Note 4 Pro","https://www.gsmarena.com/infinix_note_4_pro-9419.php"
"1555570108-104","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","P101","https://www.gsmarena.com/panasonic_p101-9172.php"
"1555570199-1110","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Enjoy 9e","https://www.gsmarena.com/huawei_enjoy_9e-9645.php"
"1555570170-888","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G7 Power","https://www.gsmarena.com/motorola_moto_g7_power-9527.php"
"1555570153-724","https://www.gsmarena.com/","OnePlus","https://www.gsmarena.com/oneplus-phones-95.php","3","https://www.gsmarena.com/oneplus_3-7995.php"
"1555570197-1094","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","5","https://www.gsmarena.com/nokia_5-8571.php"
"1555570170-902","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G6","https://www.gsmarena.com/motorola_moto_g6-9000.php"
"1555570170-916","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G5","https://www.gsmarena.com/motorola_moto_g5-8454.php"
"1555570197-1071","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","210","https://www.gsmarena.com/nokia_210-9606.php"
"1555570142-575","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone 4 Selfie ZB553KL","https://www.gsmarena.com/asus_zenfone_4_selfie_zb553kl-8862.php"
"1555570197-1075","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","7.1","https://www.gsmarena.com/nokia_7_1-9354.php"
"1555570147-676","https://www.gsmarena.com/","Meizu","https://www.gsmarena.com/meizu-phones-74.php","M3 Note","https://www.gsmarena.com/meizu_m3_note-8005.php"
"1555570142-561","https://www.gsmarena.com/","Asus","https://www.gsmarena.com/asus-phones-46.php","Zenfone Max (M1) ZB556KL","https://www.gsmarena.com/asus_zenfone_max_(m1)_zb556kl-9373.php"
"1555570108-110","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga A4","https://www.gsmarena.com/panasonic_eluga_a4-8931.php"
"1555570172-961","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","10","https://www.gsmarena.com/htc_10-7884.php"
"1555570165-821","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Pocophone F1","https://www.gsmarena.com/xiaomi_pocophone_f1-9293.php"
"1555570145-610","https://www.gsmarena.com/","BlackBerry","https://www.gsmarena.com/blackberry-phones-36.php","Passport","https://www.gsmarena.com/blackberry_passport-6457.php"
"1555570170-899","https://www.gsmarena.com/","Motorola","https://www.gsmarena.com/motorola-phones-4.php","Moto G6 Play","https://www.gsmarena.com/motorola_moto_g6_play-9002.php"
"1555570111-134","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Jerry2","https://www.gsmarena.com/wiko_jerry2-9019.php"
"1555570137-489","https://www.gsmarena.com/","ZTE","https://www.gsmarena.com/zte-phones-62.php","Blade V9","https://www.gsmarena.com/zte_blade_v9-8971.php"
"1555570123-306","https://www.gsmarena.com/","Micromax","https://www.gsmarena.com/micromax-phones-66.php","Canvas Infinity","https://www.gsmarena.com/micromax_canvas_infinity-8823.php"
"1555570199-1118","https://www.gsmarena.com/","Huawei","https://www.gsmarena.com/huawei-phones-58.php","Y7 Pro (2019)","https://www.gsmarena.com/huawei_y7_pro_(2019)-9500.php"
"1555570108-107","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","Eluga C","https://www.gsmarena.com/panasonic_eluga_c-8954.php"
"1555570167-870","https://www.gsmarena.com/","Lenovo","https://www.gsmarena.com/lenovo-phones-73.php","Tab 4 8 Plus","https://www.gsmarena.com/lenovo_tab_4_8_plus-8603.php"
"1555570190-983","https://www.gsmarena.com/","LG","https://www.gsmarena.com/lg-phones-20.php","V40 ThinQ","https://www.gsmarena.com/lg_v40_thinq-9300.php"
"1555570197-1070","https://www.gsmarena.com/","Nokia","https://www.gsmarena.com/nokia-phones-1.php","1 Plus","https://www.gsmarena.com/nokia_1_plus-9538.php"
"1555570165-826","https://www.gsmarena.com/","Xiaomi","https://www.gsmarena.com/xiaomi-phones-80.php","Mi Pad 4 Plus","https://www.gsmarena.com/xiaomi_mi_pad_4_plus-9295.php"
"1555570172-958","https://www.gsmarena.com/","HTC","https://www.gsmarena.com/htc-phones-45.php","Desire 830","https://www.gsmarena.com/htc_desire_830-8066.php"
"1555570114-176","https://www.gsmarena.com/","Tecno","https://www.gsmarena.com/tecno-phones-120.php","Spark","https://www.gsmarena.com/tecno_spark-9449.php"
"1555570108-101","https://www.gsmarena.com/","Panasonic","https://www.gsmarena.com/panasonic-phones-6.php","P95","https://www.gsmarena.com/panasonic_p95-9192.php"
"1555570134-463","https://www.gsmarena.com/","Microsoft","https://www.gsmarena.com/microsoft-phones-64.php","Lumia 532","https://www.gsmarena.com/microsoft_lumia_532-6950.php"
"1555570101-16","https://www.gsmarena.com/","Plum","https://www.gsmarena.com/plum-phones-72.php","Phantom","https://www.gsmarena.com/plum_phantom-8882.php"
"1555570203-1158","https://www.gsmarena.com/","Apple","https://www.gsmarena.com/apple-phones-48.php","iPhone 8","https://www.gsmarena.com/apple_iphone_8-8573.php"
"1555570111-140","https://www.gsmarena.com/","Wiko","https://www.gsmarena.com/wiko-phones-96.php","Ufeel fab","https://www.gsmarena.com/wiko_ufeel_fab-9028.php"
